WKT,SA22019_V1_00,SA22019_V1_00_NAME,LAND_AREA_SQ_KM,AREA_SQ_KM,LATITUDE,LONGITUDE,EASTING,NORTHING,Shape_X,Shape_Y
"POINT (1688461.70335 6076026.1808)",104100,Matawaia-Taumarere,410.65742458,410.65742458,-35.45531135192727,173.9748410185314,1688461.7033426869,6076026.1808,1688461.70335,6076026.1808
"POINT (1706984.8503 6094621.5815)",104200,Russell Peninsula,26.18756605,26.18756605,-35.285853416250276,174.17649392200659,1706984.8502872097,6094621.581499999,1706984.8503,6094621.5815
"POINT (1699982.77895 6092382.9298)",104300,Opua (Far North District),5.6075292,5.6075292,-35.306759967429514,174.0997794590655,1699982.7789500002,6092382.92982056,1699982.77895,6092382.9298
"POINT (1711378.574 6094567.4262)",104400,Russell Forest-Rawhiti,191.3699955,191.3699955,-35.28586208452395,174.22480865275753,1711378.574,6094567.426215738,1711378.574,6094567.4262
"POINT (1693111.35565 6083919.92125)",104500,Moerewa,1.87566952,1.87566952,-35.38372176313699,174.02517065696995,1693111.3556499998,6083919.921234132,1693111.35565,6083919.92125
"POINT (1697158.43525 6083847.1469)",104600,Kawakawa,1.73142636,1.73142636,-35.38399157029263,174.0697315168618,1697158.4352500003,6083847.146879982,1697158.43525,6083847.1469
"POINT (1704081.1304 6073910.2524)",104700,Maromaku,238.33524518,238.33524518,-35.4728737654665,174.14720824542349,1704081.1303989273,6073910.2524,1704081.1304,6073910.2524
"POINT (1686470.0834 6053850.86125)",104800,Mangakahia-Hukerenui,658.52901342,658.52901342,-35.65540503560535,173.95526534713315,1686470.083412704,6053850.86125,1686470.0834,6053850.86125
"POINT (1721696.87635 6071096.9026)",104900,Whangaruru,469.34033021,469.34033021,-35.49623244204857,174.34175080431933,1721696.8763499968,6071096.902589783,1721696.87635,6071096.9026
"POINT (1722471.8807 6085313.6618)",105000,Inlets other Whangarei District,0,39.02841125,-35.36798314459219,174.34815535402845,1722471.880699548,6085313.6618,1722471.8807,6085313.6618
"POINT (1709681.4959 6051391.1662)",105100,Matarau,108.38424099,108.38424099,-35.67527108482789,174.21197916385034,1709681.4958752673,6051391.1662,1709681.4959,6051391.1662
"POINT (1716535.6258 6060051.0656)",105200,Hikurangi,4.00025011,4.00025011,-35.596422803386716,174.28644887940786,1716535.6258,6060051.065595409,1716535.6258,6060051.0656
"POINT (1716596.1047 6056323.88)",105300,Kauri,56.10398788,56.10398788,-35.630013431589624,174.2876547821973,1716596.1046772152,6056323.88,1716596.1047,6056323.88
"POINT (1703407.47955 6041224.87395)",105400,Maungatapere,174.48592265,174.48592265,-35.76759361483021,174.1439735767351,1703407.4795429101,6041224.87395,1703407.47955,6041224.87395
"POINT (1717173.1039 6051813.983)",105500,Kamo West,4.49938134,4.49938134,-35.67059810187168,174.29468145865712,1717173.1039000005,6051813.982980195,1717173.1039,6051813.983
"POINT (1734413.72685 6060007.51195)",105600,Matapouri-Tutukaka,78.48143783,78.48143783,-35.594547371209494,174.4837590818918,1734413.7268572813,6060007.511950001,1734413.72685,6060007.51195
"POINT (1726222.94295 6054205.6543)",105700,Kiripaka,72.06318734,72.06318734,-35.647923540679,174.39427547308014,1726222.9429312022,6054205.6543000005,1726222.94295,6054205.6543
"POINT (1718597.43275 6050874.77835)",105800,Kamo East,1.42717944,1.42717944,-35.67889392487222,174.31055406261765,1718597.4327500002,6050874.778351599,1718597.43275,6050874.77835
"POINT (1717027.5585 6049670.13365)",105900,Granfield Reserve,1.66092061,1.66092061,-35.68994029972455,174.29338551971958,1717027.5584882176,6049670.133649999,1717027.5585,6049670.13365
"POINT (1718078.35305 6050219.54455)",106000,Kamo Central,1.09354447,1.09354447,-35.68486254916896,174.304915518768,1718078.35305,6050219.544562951,1718078.35305,6050219.54455
"POINT (1717216.5419 6047738.1153)",106100,Whau Valley,7.17969858,7.17969858,-35.707333221864175,174.29575544450068,1717216.5419000008,6047738.115300881,1717216.5419,6047738.1153
"POINT (1719995.9428 6050598.24835)",106200,Tikipunga North,2.74100136,2.74100136,-35.68121736949307,174.32604577982048,1719995.942818748,6050598.24835,1719995.9428,6050598.24835
"POINT (1713677.17175 6043598.8181)",106300,Pukenui,19.19089358,19.19089358,-35.74506041999416,174.2572247318535,1713677.1717641377,6043598.8181,1713677.17175,6043598.8181
"POINT (1719236.10875 6049270.2209)",106400,Otangarei,1.03952917,1.03952917,-35.69328042161594,174.31784793801143,1719236.1087501843,6049270.2209,1719236.10875,6049270.2209
"POINT (1720496.27525 6049108.29915)",106500,Tikipunga South,2.74034795,2.74034795,-35.694586709178765,174.33179674893708,1720496.2752500018,6049108.299156975,1720496.27525,6049108.29915
"POINT (1719020.42345 6047215.3511)",106600,Kensington (Whangarei District),3.11258422,3.11258422,-35.71182910530205,174.31576900520903,1719020.423458004,6047215.3511,1719020.42345,6047215.3511
"POINT (1723441.90465 6047450.7808)",106700,Abbey Caves-Glenbervie,32.11747652,32.11747652,-35.70916273123011,174.36460003899072,1723441.9046500004,6047450.780788185,1723441.90465,6047450.7808
"POINT (1719795.1489 6047987.7885)",106800,Mairtown,0.94349562,0.94349562,-35.704772449305814,174.324216357282,1719795.1488978197,6047987.7885,1719795.1489,6047987.7885
"POINT (1716315.67755 6044214.2428)",106900,Maunu-Horahora,4.29878303,4.29878303,-35.739204489863276,174.28630979659985,1716315.6775363646,6044214.2428,1716315.67755,6044214.2428
"POINT (1718613.51325 6045706.42685)",107000,Woodhill-Vinetown,1.38514518,1.38514518,-35.72547963791264,174.31149457722137,1718613.5132282171,6045706.42685,1718613.51325,6045706.42685
"POINT (1719699.12475 6045644.53625)",107100,Whangarei Central,2.81252363,2.81252363,-35.725906104833065,174.3235044192951,1719699.1247280138,6045644.53625,1719699.12475,6045644.53625
"POINT (1721206.97435 6045530.10105)",107200,Riverside,3.50758706,3.50758706,-35.726753099109864,174.34018982158554,1721206.974349999,6045530.101032959,1721206.97435,6045530.10105
"POINT (1717444.5333 6043036.32505)",107300,Raumanga,3.46030356,3.46030356,-35.749688142901036,174.29896321519726,1717444.5332999951,6043036.325042307,1717444.5333,6043036.32505
"POINT (1718417.39605 6043863.0416)",107400,Tarewa,0.94068456,0.94068456,-35.74211949332123,174.3095987034687,1718417.3960499982,6043863.041605387,1718417.39605,6043863.0416
"POINT (1719314.66765 6044563.169)",107500,Morningside (Whangarei District),1.2022607,1.2022607,-35.73570017275252,174.31941529904097,1719314.6676606685,6044563.169,1719314.66765,6044563.169
"POINT (1735760.96745 6056043.22835)",107600,Ngunguru,3.56520869,3.56520869,-35.63009517965904,174.4992931445202,1735760.9674612882,6056043.228325,1735760.96745,6056043.22835
"POINT (1714510.4785 6037948.1733)",107700,Otaika-Portland,41.50956018,41.50956018,-35.79589912511964,174.26724668035266,1714510.4785227957,6037948.1733,1714510.4785,6037948.1733
"POINT (1709439.3546 6027023.0798)",107800,Oakleigh-Mangapai,323.77676213,323.77676213,-35.89495795641031,174.2126362889363,1709439.3545999997,6027023.079787489,1709439.3546,6027023.0798
"POINT (1720140.01675 6043040.75185)",107900,Port-Limeburners,7.41160663,7.41160663,-35.74932266576065,174.32876810677632,1720140.0167475375,6043040.751850011,1720140.01675,6043040.75185
"POINT (1733382.7157 6046553.1646)",108000,Pataua,128.58470963,128.58470963,-35.71595732374679,174.4746093358726,1733382.7157,6046553.164617401,1733382.7157,6046553.1646
"POINT (1723526.68905 6044073.46545)",108100,Onerahi Park,1.99946704,1.99946704,-35.73959451197575,174.36605676804177,1723526.6890499997,6044073.465442466,1723526.68905,6044073.46545
"POINT (1722994.24125 6043105.0336)",108200,Sherwood Rise,1.3064605,1.3064605,-35.748390450762166,174.36031855146146,1722994.2412499995,6043105.033576491,1722994.24125,6043105.0336
"POINT (1723267.4958 6041048.24035)",108300,Onerahi,2.29351822,2.29351822,-35.7668956587219,174.36365634458306,1723267.4958000006,6041048.240335034,1723267.4958,6041048.24035
"POINT (1727858.80875 6037645.64585)",108400,Inlet Whangarei Harbour,0,103.01814821,-35.79697847032943,174.4149779698633,1727858.808733575,6037645.645849999,1727858.80875,6037645.64585
"POINT (1728802.2126 6041722.07885)",108500,Parua Bay,39.09984571,39.09984571,-35.76011231104458,174.42475965105177,1728802.2126152627,6041722.07885,1728802.2126,6041722.07885
"POINT (1726536.26395 6024398.26735)",108600,Bream Bay,238.82165955,238.82165955,-35.91655446175715,174.40244754569827,1726536.2639499996,6024398.267373695,1726536.26395,6024398.26735
"POINT (1732075.8183 6033536.605)",108700,Marsden Bay,2.58676114,2.58676114,-35.83345618473152,174.46231212834502,1732075.8183000004,6033536.605010577,1732075.8183,6033536.605
"POINT (1731789.94905 6027944.0179)",108800,Ruakaka,15.79852038,15.79852038,-35.88390188417795,174.4600722257675,1731789.9490500004,6027944.017890557,1731789.94905,6027944.0179
"POINT (1739016.52165 6034834.83045)",108900,Bream Head,52.18058425,52.18058425,-35.82079589389055,174.5389077432317,1739016.521649999,6034834.830447001,1739016.52165,6034834.83045
"POINT (1728534.423 6012368.99895)",109000,Waipu,136.59511165,136.59511165,-36.024715851872145,174.42653739081834,1728534.4229977827,6012368.99895,1728534.423,6012368.99895
"POINT (1674607.27105 6025292.7016)",109100,Kaipara Coastal,1248.05567088,1248.05567088,-35.91383441431229,173.82688822210136,1674607.2710500006,6025292.701600505,1674607.27105,6025292.7016
"POINT (1686495.9066 6027134.7853)",109200,Maungaru,691.97210274,691.97210274,-35.89624873382055,173.95843680014573,1686495.9065999999,6027134.785314861,1686495.9066,6027134.7853
"POINT (1678131.0092 6022400.23145)",109300,Dargaville,12.55873437,12.55873437,-35.93963481072679,173.86622301257808,1678131.0091813286,6022400.23145,1678131.0092,6022400.23145
"POINT (1703120.49865 6004374.4101)",109400,Ruawai-Matakohe,530.45109334,530.45109334,-36.09980284674933,174.14558252145633,1703120.4986500002,6004374.410095055,1703120.49865,6004374.4101
"POINT (1718959.61345 6009424.2243)",109500,Otamatea (Kaipara District),244.89159693,244.89159693,-36.052475448186854,174.32074112073133,1718959.6134500008,6009424.224286178,1718959.61345,6009424.2243
"POINT (1720887.14635 6003203.7386)",109600,Maungaturoto,21.59967479,21.59967479,-36.10830515879951,174.3430895328107,1720887.146343463,6003203.7386,1720887.14635,6003203.7386
"POINT (1730468.38545 5993639.37045)",109700,Kaiwaka,259.02430195,259.02430195,-36.19326665280706,174.4510976379907,1730468.385432819,5993639.370449999,1730468.38545,5993639.37045
"POINT (1739285.05625 6001176.97055)",109800,Mangawhai Rural,91.18259719,91.18259719,-36.124105970199295,174.54779120770627,1739285.05625,6001176.97057393,1739285.05625,6001176.97055
"POINT (1742606.17025 6004201.8318)",109900,Mangawhai Heads,6.98897326,6.98897326,-36.096362472566625,174.5841365400146,1742606.1702499997,6004201.831780199,1742606.17025,6004201.8318
"POINT (1742529.2293 6001541.71515)",110000,Inlet Mangawhai Harbour,0,5.86782347,-36.12034761068298,174.5837634552348,1742529.2292999995,6001541.715164853,1742529.2293,6001541.71515
"POINT (1741484.2451 6001277.6007)",110100,Mangawhai,1.99407383,1.99407383,-36.12288083814686,174.5722031664375,1741484.2451000018,6001277.600715935,1741484.2451,6001277.6007
"POINT (1721057.6744 5978457.263)",110200,Okahukura Peninsula,211.1842049,211.1842049,-36.331326728046996,174.3488078751661,1721057.6743808973,5978457.262999999,1721057.6744,5978457.263
"POINT (1718112.2168 5964513.0724)",110300,Inlet Kaipara Harbour South,0,391.72178452,-36.457370984567824,174.31811853038147,1718112.2168000012,5964513.072386708,1718112.2168,5964513.0724
"POINT (1744644.0516 5987545.19565)",110400,Cape Rodney,370.64156777,370.64156777,-36.24617277317758,174.60983434412856,1744644.0516014574,5987545.19565,1744644.0516,5987545.19565
"POINT (1736584.6385 5982487.89005)",110500,Wellsford,4.55270466,4.55270466,-36.292924315194554,174.5210493151867,1736584.6385093743,5982487.89005,1736584.6385,5982487.89005
"POINT (1805008.5872 5973782.30595)",110600,Oceanic Auckland Region East,0,7823.26767201,-36.359230445341936,175.28487438303034,1805008.5871828436,5973782.305949999,1805008.5872,5973782.30595
"POINT (1716877.7692 5949409.1706)",110700,South Head,339.79844554,339.79844554,-36.59365081343465,174.30663321049357,1716877.7692,5949409.170622758,1716877.7692,5949409.1706
"POINT (1734160.2196 5963415.7225)",110800,Kaipara Hills,282.56929208,282.56929208,-36.4651486230193,174.4973505686025,1734160.2196000007,5963415.722489968,1734160.2196,5963415.7225
"POINT (1747943.31535 5976726.7942)",110900,Dome Valley-Matakana,84.74846034,84.74846034,-36.34316593836758,174.6485909156883,1747943.3153741322,5976726.794199999,1747943.31535,5976726.7942
"POINT (1713671.89725 5916719.9877)",111000,Oceanic Auckland Region West,0,2384.01664203,-36.88865253880672,174.27566837386138,1713671.89725,5916719.987721464,1713671.89725,5916719.9877
"POINT (1748443.62465 5971149.9163)",111100,Warkworth West,11.35975623,11.35975623,-36.39334560302896,174.65522844261298,1748443.6246499997,5971149.916303688,1748443.62465,5971149.9163
"POINT (1745593.1708 5961919.4711)",111200,Puhoi Valley,236.54313963,236.54313963,-36.47696337595838,174.62518970022558,1745593.1707999958,5961919.471099417,1745593.1708,5961919.4711
"POINT (1749724.29525 5969485.49965)",111300,Warkworth East,4.21863212,4.21863212,-36.40814576887156,174.6698241201715,1749724.2952499995,5969485.499643088,1749724.29525,5969485.49965
"POINT (1752353.35265 5970491.21845)",111400,Sandspit,22.44555208,22.44555208,-36.39866934533641,174.69893619670415,1752353.3526499968,5970491.218443966,1752353.35265,5970491.21845
"POINT (1756646.31925 5974901.419)",111500,Tawharanui Peninsula,46.70405234,46.70405234,-36.35823778590499,174.7458997651677,1756646.3192460951,5974901.419,1756646.31925,5974901.419
"POINT (1733359.10605 5948011.49315)",111600,Te Kuru,80.93238578,80.93238578,-36.604084611059854,174.4910754802794,1733359.1060349275,5948011.4931499995,1733359.10605,5948011.49315
"POINT (1754782.06365 5968018.9205)",111700,Snells Beach,3.82727893,3.82727893,-36.42055949762178,174.72650147803722,1754782.0636499985,5968018.920485582,1754782.06365,5968018.9205
"POINT (1818163.8819 5990674.47735)",111800,Barrier Islands,320.40586223,320.40586223,-36.20418302122164,175.42666084238465,1818163.8819,5990674.47732948,1818163.8819,5990674.47735
"POINT (1756942.6932 5964580.2804)",111900,Algies Bay-Scotts Landing,15.36831152,15.36831152,-36.45119445086138,174.75128813651835,1756942.6932000003,5964580.280407976,1756942.6932,5964580.2804
"POINT (1809289.422 5988657.95775)",112000,Inlets other Auckland,0,123.14289892,-36.22430849956974,175.32856272939097,1809289.4220028964,5988657.957750003,1809289.422,5988657.95775
"POINT (1742467.11785 5949939.7666)",112100,Wainui-Waiwera,78.69959022,78.69959022,-36.585390406093055,174.5925195974454,1742467.1178352886,5949939.7666,1742467.11785,5949939.7666
"POINT (1728427.36935 5942021.95635)",112200,Parakai,1.45487644,1.45487644,-36.658740300148224,174.43695225159166,1728427.369350007,5942021.956348844,1728427.36935,5942021.95635
"POINT (1731653.43305 5935241.1157)",112300,Helensville Rural,56.92000174,56.92000174,-36.71940775001053,174.47420368231317,1731653.43305,5935241.115704503,1731653.43305,5935241.1157
"POINT (1730228.6495 5939894.1296)",112400,Helensville,3.36589337,3.36589337,-36.67767146912264,174.45746223809428,1730228.6495000003,5939894.129608141,1730228.6495,5939894.1296
"POINT (1741609.6043 5944068.7129)",112500,Waitoki,40.75614317,40.75614317,-36.63842546450105,174.58401947800456,1741609.6042999998,5944068.712911488,1741609.6043,5944068.7129
"POINT (1735446.99455 5936576.35835)",112600,Waikoukou Valley,52.85457437,52.85457437,-36.706841332028134,174.51643265319,1735446.99455,5936576.358333126,1735446.99455,5936576.35835
"POINT (1750059.688 5950321.05395)",112700,Orewa North,3.0420027,3.0420027,-36.58079060669895,174.67728408217394,1750059.6880048849,5950321.053950001,1750059.688,5950321.05395
"POINT (1751164.11975 5951556.6442)",112800,Hatfields Beach,0.92325465,0.92325465,-36.56948220723435,174.68938134374747,1751164.1197500012,5951556.644213542,1751164.11975,5951556.6442
"POINT (1750158.7378 5949301.6185)",112900,Orewa South,2.31157328,2.31157328,-36.58996134249584,174.678589724635,1750158.7377789672,5949301.6185,1750158.7378,5949301.6185
"POINT (1751538.30295 5949544.36245)",113000,Orewa Central,1.4528948,1.4528948,-36.58755579612534,174.69395767308635,1751538.3029500013,5949544.362429364,1751538.30295,5949544.36245
"POINT (1749532.45325 5947928.3351)",113100,Millwater North,1.75214746,1.75214746,-36.60243464655689,174.67185836873878,1749532.453263333,5947928.335100001,1749532.45325,5947928.3351
"POINT (1727272.9195 5928148.5726)",113200,Waipatukahu,52.05992298,52.05992298,-36.78392314172434,174.4263493339684,1727272.9195133601,5928148.5726,1727272.9195,5928148.5726
"POINT (1749364.1579 5946617.0199)",113300,Millwater South,2.41101686,2.41101686,-36.61427752801081,174.6702323006647,1749364.1579086,5946617.0199,1749364.1579,5946617.0199
"POINT (1748299.89425 5943603.7641)",113400,Dairy Flat North,22.96899875,22.96899875,-36.64159679515703,174.6589179344649,1748299.89425,5943603.764108055,1748299.89425,5943603.7641
"POINT (1744365.8167 5940903.7595)",113500,Dairy Flat West,30.9797789,30.9797789,-36.66653214990641,174.61543478662122,1744365.8166999994,5940903.759514699,1744365.8167,5940903.7595
"POINT (1750693.5673 5947442.25195)",113600,Kingsway,0.9031104,0.9031104,-36.606632002252596,174.68493051405216,1750693.567290652,5947442.251949999,1750693.5673,5947442.25195
"POINT (1740817.59755 5935894.35525)",113700,Riverhead Forest,48.42764364,48.42764364,-36.71220617316464,174.5766659988693,1740817.59755,5935894.355233895,1740817.59755,5935894.35525
"POINT (1749734.4691 5945428.3899)",113800,Silverdale Central (Auckland),3.3615473,3.3615473,-36.62493034224241,174.67460332918677,1749734.469088388,5945428.3899,1749734.4691,5945428.3899
"POINT (1751514.2946 5947010.37215)",113900,Red Beach West,1.83998365,1.83998365,-36.610393619656,174.69418872490118,1751514.294610654,5947010.37215,1751514.2946,5947010.37215
"POINT (1752533.53425 5947551.27625)",114000,Red Beach East,1.56445571,1.56445571,-36.605356969689346,174.70547365987537,1752533.5342500012,5947551.276247126,1752533.53425,5947551.27625
"POINT (1751248.66845 5945061.4673)",114100,Silverdale South (Auckland),10.18819656,10.18819656,-36.62799752072884,174.69160348330803,1751248.6684500002,5945061.467310779,1751248.66845,5945061.4673
"POINT (1733371.84005 5929055.8346)",114200,Waimauku,5.63271738,5.63271738,-36.77490806451074,174.49452061550357,1733371.8400480151,5929055.8346,1733371.84005,5929055.8346
"POINT (1765825.75725 5928991.5672)",114300,Gulf Islands,66.08078555,66.08078555,-36.77036383135361,174.85804588176558,1765825.7572506187,5928991.5671999995,1765825.75725,5928991.5672
"POINT (1753756.2308 5946260.84575)",114400,Vipond,1.38113819,1.38113819,-36.61678857467256,174.7193972411203,1753756.2308000145,5946260.845738545,1753756.2308,5946260.84575
"POINT (1727601.17545 5922957.93995)",114500,Muriwai,3.01225115,3.01225115,-36.830656470180784,174.4308973890117,1727601.1754500004,5922957.93994596,1727601.17545,5922957.93995
"POINT (1754534.02225 5945352.22325)",114600,Stanmore Bay West,0.98684481,0.98684481,-36.62485027131749,174.7282742186977,1754534.0222602142,5945352.22325,1754534.02225,5945352.22325
"POINT (1736087.18325 5928215.6359)",114700,Kumeu Rural West,24.43202628,24.43202628,-36.78209347526966,174.52508819881743,1736087.1832500044,5928215.635878566,1736087.18325,5928215.6359
"POINT (1752890.4635 5939971.02185)",114800,Okura Bush,28.98916806,28.98916806,-36.67360509680897,174.710973127207,1752890.4635000008,5939971.021867969,1752890.4635,5939971.02185
"POINT (1755118.51775 5944131.2245)",114900,Whangaparoa Central,3.69157782,3.69157782,-36.63575751986192,174.7350550756496,1755118.5177411183,5944131.2245000005,1755118.51775,5944131.2245
"POINT (1737973.4719 5929428.1175)",115000,Kumeu-Huapai,6.32167578,6.32167578,-36.77089436102159,174.54600084612184,1737973.4719000002,5929428.117510213,1737973.4719,5929428.1175
"POINT (1755743.60035 5944838.9048)",115100,Stanmore Bay East,1.33781836,1.33781836,-36.62927872928523,174.74190034678452,1755743.6003690036,5944838.9048,1755743.60035,5944838.9048
"POINT (1756472.6827 5944539.1007)",115200,Manly West,1.0323979,1.0323979,-36.63186071514628,174.75011236883472,1756472.6826999998,5944539.100720098,1756472.6827,5944539.1007
"POINT (1731136.30205 5924116.4463)",115300,Muriwai Valley-Bethells Beach,35.35002568,35.35002568,-36.8197326980547,174.4703281837349,1731136.302050002,5924116.446316746,1731136.30205,5924116.4463
"POINT (1758915.60875 5946250.6184)",115400,Tindalls-Matakatia,2.93347638,2.93347638,-36.616034378924134,174.77706998491587,1758915.608750002,5946250.61838069,1758915.60875,5946250.6184
"POINT (1746388.53155 5934674.44105)",115500,Coatesville,24.36637908,24.36637908,-36.722356651325356,174.63925193790968,1746388.5315499993,5934674.441052796,1746388.53155,5934674.44105
"POINT (1749847.7876 5937462.1103)",115600,Dairy Flat South,15.21710065,15.21710065,-36.696697267710974,174.6774274034429,1749847.7875932697,5937462.110300001,1749847.7876,5937462.1103
"POINT (1760256.4955 5946863.24795)",115700,Gulf Harbour North,1.75709588,1.75709588,-36.61028969291791,174.79193003454873,1760256.4954853547,5946863.24795,1760256.4955,5946863.24795
"POINT (1757511.5161 5944297.3948)",115800,Manly East,1.57463079,1.57463079,-36.63386743606669,174.76177612669832,1757511.516104347,5944297.3948,1757511.5161,5944297.3948
"POINT (1741203.30665 5930725.5031)",115900,Riverhead,4.04962102,4.04962102,-36.7587274384344,174.58193874548172,1741203.306654228,5930725.5031,1741203.30665,5930725.5031
"POINT (1762832.99555 5947247.80575)",116000,Army Bay,6.21560447,6.21560447,-36.606388020819594,174.8206449827931,1762832.9955407626,5947247.805749999,1762832.99555,5947247.80575
"POINT (1740573.8674 5928512.0389)",116100,Kumeu Rural East,14.922182,14.922182,-36.778767309861834,174.57529747147615,1740573.867400001,5928512.038912032,1740573.8674,5928512.0389
"POINT (1760509.11665 5945920.5073)",116200,Gulf Harbour South,2.42885442,2.67530904,-36.61874182991775,174.79495043941594,1760509.116648552,5945920.507300001,1760509.11665,5945920.5073
"POINT (1744127.0243 5930823.56705)",116300,Paremoremo West,9.47118769,9.47118769,-36.757403819708166,174.61466373568294,1744127.024300001,5930823.567068813,1744127.0243,5930823.56705
"POINT (1738717.665 5923927.00425)",116400,Taupaki,27.20364513,27.20364513,-36.820358520147956,174.55533893523958,1738717.6650104155,5923927.004249999,1738717.665,5923927.00425
"POINT (1755237.23695 5938131.14215)",116500,Long Bay,2.78767498,2.78767498,-36.689803647637284,174.73759760817208,1755237.2369512916,5938131.14215,1755237.23695,5938131.14215
"POINT (1748283.88455 5932078.31445)",116600,Paremoremo East,11.60727231,11.60727231,-36.74545629571385,174.66097198206484,1748283.8845624528,5932078.3144499995,1748283.88455,5932078.31445
"POINT (1751064.61275 5934905.59905)",116700,Albany Heights,3.1040105,3.1040105,-36.71954116113563,174.6915484138302,1751064.6127696205,5934905.59905,1751064.61275,5934905.59905
"POINT (1754445.3459 5937097.3364)",116800,Awaruku,1.52134522,1.52134522,-36.699248047124634,174.72894613089548,1754445.3458970636,5937097.3364,1754445.3459,5937097.3364
"POINT (1753277.18745 5935875.5175)",116900,Fairview Heights,1.60417495,1.60417495,-36.71044680416839,174.71611929437225,1753277.1874444922,5935875.5175,1753277.18745,5935875.5175
"POINT (1744666.75385 5927016.51215)",117000,Whenuapai,19.71742599,19.71742599,-36.791627583463196,174.6214306800511,1744666.75385,5927016.51214882,1744666.75385,5927016.51215
"POINT (1734364.55525 5913792.50545)",117100,Waitakere Ranges North,86.78672877,86.78672877,-36.91231393059658,174.508340859091,1734364.5552499997,5913792.505470319,1734364.55525,5913792.50545
"POINT (1756627.4129 5937437.78785)",117200,Torbay,1.43387594,1.43387594,-36.695823168287696,174.75329340551482,1756627.4129151937,5937437.78785,1756627.4129,5937437.78785
"POINT (1752253.97645 5934051.16355)",117300,Albany Central,3.21004275,3.21004275,-36.72705037163586,174.70503123418735,1752253.97645,5934051.16353949,1752253.97645,5934051.16355
"POINT (1750707.30145 5932379.9304)",117400,Albany West,2.0568627,2.0568627,-36.74235653416422,174.68804725468144,1750707.3014499997,5932379.93042315,1750707.30145,5932379.9304
"POINT (1755380.08905 5936774.029)",117500,Glamorgan,0.95916761,0.95916761,-36.70200888187741,174.73947146163215,1755380.0890521153,5936774.028999999,1755380.08905,5936774.029
"POINT (1753804.3377 5934962.08025)",117600,Oteha East,0.76499032,0.76499032,-36.71859236851615,174.7222027069182,1753804.3376999972,5934962.080230787,1753804.3377,5934962.08025
"POINT (1754588.77345 5935809.9346)",117700,Northcross,1.07077202,1.07077202,-36.71082518413931,174.7308112584632,1754588.7734500007,5935809.934608949,1754588.77345,5935809.9346
"POINT (1753368.40285 5934548.18695)",117800,Oteha West,0.52993903,0.52993903,-36.72239239038833,174.7174064295266,1753368.4028499976,5934548.186950659,1753368.40285,5934548.18695
"POINT (1755820.63115 5936298.21455)",117900,Waiake,1.24968182,1.24968182,-36.70622414779779,174.74449815995774,1755820.6311257023,5936298.21455,1755820.63115,5936298.21455
"POINT (1737460.121 5919832.5326)",118000,Waitakere,15.28859066,15.28859066,-36.857439024006204,174.54198438977136,1737460.1210190197,5919832.5326000005,1737460.121,5919832.5326
"POINT (1752432.24445 5932861.5313)",118100,Albany South,1.48565737,1.48565737,-36.73774132754232,174.70726417537824,1752432.2444417812,5932861.5313,1752432.24445,5932861.5313
"POINT (1754656.5512 5934550.7823)",118200,Browns Bay South West,1.1512757,1.1512757,-36.72216003420979,174.73182453010384,1754656.5511999987,5934550.782288426,1754656.5512,5934550.7823
"POINT (1755699.6886 5935389.983)",118300,Browns Bay Central,1.18285533,1.18285533,-36.714427768334595,174.74332963073658,1755699.6885981644,5935389.982999999,1755699.6886,5935389.983
"POINT (1750626.4954 5930846.94495)",118400,Schnapper Rock,2.21506337,2.21506337,-36.756182933257385,174.68744505402273,1750626.4953827276,5930846.944949999,1750626.4954,5930846.94495
"POINT (1754008.0057 5933525.41795)",118500,Pinehill,1.6290621,1.6290621,-36.731504764353794,174.72477186037545,1754008.0057237255,5933525.417950001,1754008.0057,5933525.41795
"POINT (1753116.7189 5931928.3641)",118600,North Harbour,5.48584296,5.48584296,-36.74603967692072,174.71511442252884,1753116.7188880239,5931928.3641,1753116.7189,5931928.3641
"POINT (1755272.2861 5934360.8732)",118700,Browns Bay South East,0.85588073,0.85588073,-36.723770741611915,174.73875516272486,1755272.2860999997,5934360.873196892,1755272.2861,5934360.8732
"POINT (1743280.696 5924556.70595)",118800,Westgate Central,1.8634278,1.8634278,-36.814004066199374,174.60636426040398,1743280.6960000005,5924556.705951602,1743280.696,5924556.70595
"POINT (1749405.93995 5928976.499)",118900,Greenhithe West,2.72153608,2.72153608,-36.773230496687276,174.6741431051688,1749405.9399499996,5928976.498977596,1749405.93995,5928976.499
"POINT (1756074.2054 5934373.1658)",119000,Rothesay Bay,0.86585503,0.86585503,-36.723528476681665,174.74772884881074,1756074.205415496,5934373.1658,1756074.2054,5934373.1658
"POINT (1750718.6137 5929987.2652)",119100,Greenhithe East,1.4377182,1.4377182,-36.763914757113625,174.68864648863797,1750718.6137087422,5929987.2652,1750718.6137,5929987.2652
"POINT (1745759.9128 5925592.51875)",119200,Hobsonville,2.17030652,2.17030652,-36.80429164713762,174.63395094999657,1745759.9127979013,5925592.51875,1745759.9128,5925592.51875
"POINT (1749008.95805 5924048.3028)",119300,Inlet Waitemata Harbour,0,79.38550786,-36.81770048866691,174.670660855581,1749008.958074245,5924048.3028,1749008.95805,5924048.3028
"POINT (1751190.33635 5929118.6659)",119400,Greenhithe South,3.64464938,3.64464938,-36.77166644001591,174.69410177972213,1751190.3363250003,5929118.665911084,1751190.33635,5929118.6659
